    0 2017 11 15  8 48 21.52   25.4500  141.6080   28.4000  5.20      62 201711150848 0.1646 
    2     3 TS13   13.4360   99.6326     84.0000     4 TS14   12.8856   99.9472      8.0000 p    3.007 
    2     3 TS13   13.4360   99.6326     84.0000    22 TS15   13.5481   99.3346    140.0000 p   -1.428 
    2     3 TS13   13.4360   99.6326     84.0000    28 TS16   13.9438   99.5796     40.0000 p   -1.312 
    2     3 TS13   13.4360   99.6326     84.0000    29 TS17   13.8142  100.1372      8.0000 p    1.559 
    2     3 TS13   13.4360   99.6326     84.0000    23 TS18   14.4809  100.8931     15.0000 p    3.745 
    2     3 TS13   13.4360   99.6326     84.0000     5 TS19   14.9661  100.6891     73.0000 p    1.570 
    2     3 TS13   13.4360   99.6326     84.0000     6 TS24   12.7845  101.3428     29.0000 p   10.463 
    2     3 TS13   13.4360   99.6326     84.0000    31 TS25   13.5479  101.6619     56.0000 p    9.880 
    2     3 TS13   13.4360   99.6326     84.0000    32 TS26   14.0414  101.9992     73.0000 p   10.342 
    2     4 TS14   12.8856   99.9472      8.0000    22 TS15   13.5481   99.3346    140.0000 p   -4.436 
    2     4 TS14   12.8856   99.9472      8.0000    28 TS16   13.9438   99.5796     40.0000 p   -4.319 
    2     4 TS14   12.8856   99.9472      8.0000    29 TS17   13.8142  100.1372      8.0000 p   -1.448 
    2     4 TS14   12.8856   99.9472      8.0000    23 TS18   14.4809  100.8931     15.0000 p    0.738 
    2     4 TS14   12.8856   99.9472      8.0000     5 TS19   14.9661  100.6891     73.0000 p   -1.437 
    2     4 TS14   12.8856   99.9472      8.0000     6 TS24   12.7845  101.3428     29.0000 p    7.456 
    2     4 TS14   12.8856   99.9472      8.0000    31 TS25   13.5479  101.6619     56.0000 p    6.872 
    2     4 TS14   12.8856   99.9472      8.0000    32 TS26   14.0414  101.9992     73.0000 p    7.335 
    2    22 TS15   13.5481   99.3346    140.0000    28 TS16   13.9438   99.5796     40.0000 p    0.117 
    2    22 TS15   13.5481   99.3346    140.0000    29 TS17   13.8142  100.1372      8.0000 p    2.988 
    2    22 TS15   13.5481   99.3346    140.0000    23 TS18   14.4809  100.8931     15.0000 p    5.174 
    2    22 TS15   13.5481   99.3346    140.0000     5 TS19   14.9661  100.6891     73.0000 p    2.998 
    2    22 TS15   13.5481   99.3346    140.0000     6 TS24   12.7845  101.3428     29.0000 p   11.892 
    2    22 TS15   13.5481   99.3346    140.0000    31 TS25   13.5479  101.6619     56.0000 p   11.308 
    2    28 TS16   13.9438   99.5796     40.0000    29 TS17   13.8142  100.1372      8.0000 p    2.871 
    2    28 TS16   13.9438   99.5796     40.0000    23 TS18   14.4809  100.8931     15.0000 p    5.057 
    2    28 TS16   13.9438   99.5796     40.0000     5 TS19   14.9661  100.6891     73.0000 p    2.882 
    2    28 TS16   13.9438   99.5796     40.0000     6 TS24   12.7845  101.3428     29.0000 p   11.775 
    2    28 TS16   13.9438   99.5796     40.0000    31 TS25   13.5479  101.6619     56.0000 p   11.191 
    2    28 TS16   13.9438   99.5796     40.0000    32 TS26   14.0414  101.9992     73.0000 p   11.654 
    2    29 TS17   13.8142  100.1372      8.0000    23 TS18   14.4809  100.8931     15.0000 p    2.186 
    2    29 TS17   13.8142  100.1372      8.0000     5 TS19   14.9661  100.6891     73.0000 p    0.011 
    2    29 TS17   13.8142  100.1372      8.0000    30 TS21   16.1934  100.8536    107.0000 p   -1.866 
    2    29 TS17   13.8142  100.1372      8.0000     6 TS24   12.7845  101.3428     29.0000 p    8.904 
    2    29 TS17   13.8142  100.1372      8.0000    31 TS25   13.5479  101.6619     56.0000 p    8.320 
    2    29 TS17   13.8142  100.1372      8.0000    32 TS26   14.0414  101.9992     73.0000 p    8.783 
    2    23 TS18   14.4809  100.8931     15.0000     5 TS19   14.9661  100.6891     73.0000 p   -2.175 
    2    23 TS18   14.4809  100.8931     15.0000    30 TS21   16.1934  100.8536    107.0000 p   -4.052 
    2    23 TS18   14.4809  100.8931     15.0000     6 TS24   12.7845  101.3428     29.0000 p    6.718 
    2    23 TS18   14.4809  100.8931     15.0000    31 TS25   13.5479  101.6619     56.0000 p    6.134 
    2    23 TS18   14.4809  100.8931     15.0000    32 TS26   14.0414  101.9992     73.0000 p    6.597 
    2    23 TS18   14.4809  100.8931     15.0000    35 TS35   16.2424  101.9292    241.0000 p    1.226 
    2     5 TS19   14.9661  100.6891     73.0000    30 TS21   16.1934  100.8536    107.0000 p   -1.877 
    2     5 TS19   14.9661  100.6891     73.0000     6 TS24   12.7845  101.3428     29.0000 p    8.893 
    2     5 TS19   14.9661  100.6891     73.0000    31 TS25   13.5479  101.6619     56.0000 p    8.310 
    2     5 TS19   14.9661  100.6891     73.0000    32 TS26   14.0414  101.9992     73.0000 p    8.773 
    2     5 TS19   14.9661  100.6891     73.0000    35 TS35   16.2424  101.9292    241.0000 p    3.401 
    2     5 TS19   14.9661  100.6891     73.0000    37 TS38   17.1656  101.8407    300.0000 p   -0.014 
    2    30 TS21   16.1934  100.8536    107.0000    32 TS26   14.0414  101.9992     73.0000 p   10.649 
    2    30 TS21   16.1934  100.8536    107.0000    18 TS34   16.1791  103.1964    162.0000 p   11.128 
    2    30 TS21   16.1934  100.8536    107.0000    35 TS35   16.2424  101.9292    241.0000 p    5.278 
    2    30 TS21   16.1934  100.8536    107.0000    39 TS37   17.0298  103.0709    182.0000 p    8.339 
    2    30 TS21   16.1934  100.8536    107.0000    37 TS38   17.1656  101.8407    300.0000 p    1.863 
    2    30 TS21   16.1934  100.8536    107.0000    38 TS40   17.9901  102.1630    215.0000 p    1.734 
    2    30 TS21   16.1934  100.8536    107.0000    36 PHRA   18.4989  100.2290    186.0000 p   -9.338 
    2    33 TS22   18.5011   98.3697    498.0000    34 TS23   17.3921   98.4644    459.0000 p    3.122 
    2    33 TS22   18.5011   98.3697    498.0000    36 PHRA   18.4989  100.2290    186.0000 p    8.326 
    2    34 TS23   17.3921   98.4644    459.0000    36 PHRA   18.4989  100.2290    186.0000 p    5.203 
    2     6 TS24   12.7845  101.3428     29.0000    31 TS25   13.5479  101.6619     56.0000 p   -0.584 
    2     6 TS24   12.7845  101.3428     29.0000    32 TS26   14.0414  101.9992     73.0000 p   -0.121 
    2    31 TS25   13.5479  101.6619     56.0000    32 TS26   14.0414  101.9992     73.0000 p    0.463 
    2    32 TS26   14.0414  101.9992     73.0000    40 TS31   15.4629  103.5586    133.0000 p    4.005 
    2    32 TS26   14.0414  101.9992     73.0000    18 TS34   16.1791  103.1964    162.0000 p    0.479 
    2    32 TS26   14.0414  101.9992     73.0000    35 TS35   16.2424  101.9292    241.0000 p   -5.371 
    2    19 TS30   15.3287  104.7581    135.0000    40 TS31   15.4629  103.5586    133.0000 p   -6.033 
    2    19 TS30   15.3287  104.7581    135.0000    20 TS33   16.0847  104.4066    176.0000 p   -3.480 
    2    19 TS30   15.3287  104.7581    135.0000    18 TS34   16.1791  103.1964    162.0000 p   -9.560 
    2    19 TS30   15.3287  104.7581    135.0000    41 TS36   17.4451  104.5309    173.0000 p   -6.337 
    2    19 TS30   15.3287  104.7581    135.0000    39 TS37   17.0298  103.0709    182.0000 p  -12.349 
    2    40 TS31   15.4629  103.5586    133.0000    20 TS33   16.0847  104.4066    176.0000 p    2.553 
    2    40 TS31   15.4629  103.5586    133.0000    18 TS34   16.1791  103.1964    162.0000 p   -3.527 
    2    40 TS31   15.4629  103.5586    133.0000    35 TS35   16.2424  101.9292    241.0000 p   -9.377 
    2    40 TS31   15.4629  103.5586    133.0000    41 TS36   17.4451  104.5309    173.0000 p   -0.304 
    2    40 TS31   15.4629  103.5586    133.0000    39 TS37   17.0298  103.0709    182.0000 p   -6.315 
    2    40 TS31   15.4629  103.5586    133.0000    37 TS38   17.1656  101.8407    300.0000 p  -12.791 
    2    20 TS33   16.0847  104.4066    176.0000    18 TS34   16.1791  103.1964    162.0000 p   -6.080 
    2    20 TS33   16.0847  104.4066    176.0000    35 TS35   16.2424  101.9292    241.0000 p  -11.930 
    2    20 TS33   16.0847  104.4066    176.0000    41 TS36   17.4451  104.5309    173.0000 p   -2.857 
    2    20 TS33   16.0847  104.4066    176.0000    39 TS37   17.0298  103.0709    182.0000 p   -8.869 
    2    18 TS34   16.1791  103.1964    162.0000    35 TS35   16.2424  101.9292    241.0000 p   -5.850 
    2    18 TS34   16.1791  103.1964    162.0000    41 TS36   17.4451  104.5309    173.0000 p    3.223 
    2    18 TS34   16.1791  103.1964    162.0000    39 TS37   17.0298  103.0709    182.0000 p   -2.789 
    2    18 TS34   16.1791  103.1964    162.0000    37 TS38   17.1656  101.8407    300.0000 p   -9.265 
    2    18 TS34   16.1791  103.1964    162.0000    38 TS40   17.9901  102.1630    215.0000 p   -9.394 
    2    35 TS35   16.2424  101.9292    241.0000    39 TS37   17.0298  103.0709    182.0000 p    3.061 
    2    35 TS35   16.2424  101.9292    241.0000    37 TS38   17.1656  101.8407    300.0000 p   -3.415 
    2    35 TS35   16.2424  101.9292    241.0000    38 TS40   17.9901  102.1630    215.0000 p   -3.544 
    2    41 TS36   17.4451  104.5309    173.0000    39 TS37   17.0298  103.0709    182.0000 p   -6.012 
